ID	Target	Tweet	Stance
944210748657557505	3	Very advanced. I can barely move. I'm getting this [ #gabapentin] poison out of me as quick as I can. My MS/diability is now much worse than it was in the before part of this video. If I took 10 mg of #oxycodone right now, same thing would happen.https://www.youtube.com/watch?v=W03GcQQ9kLk …	FAVOR
944185917442527233	3	After a slow start, #kratom is winning me over. It stops #spasticity, which is the worst kind of #pain there is. Allows me to ween off #gabapentin poison, which kills 2+ more birds. Getting off gabapentin is huge. Doesn't compare to #oxycodone, but helpful. *Some* pain #relief.	AGAINST
943956514775191552	3	From past three days things have gotten so worse that I am forced to abuse #pregabalin #lyrica along side with other two meds.if a normal person takes this I am sure he would end up in ER.in my case it’s hardly working. #ptsd #bpd #bipolar2 #ADD #mentalhealth	AGAINST
943927303129755648	3	The opioid crisis can be summed up pretty well by me telling you that I am #withdrawing from #gabapentin right now. It sucks. Have not taken an opioid in months. Every fear they express for what might happen with #opioids has happened with gabapentin. Not with opioids, though.	AGAINST
943901533988638720	3	Depends if I have pain relief. The only reason I have ever taken #gabapentin is because it helps relieve spasticity. Some. At a huge cost. #Oxycodone obliterates #spasticity. And #pain. Gabapentin doesn't.	FAVOR
943891746689310720	3	I'm becoming inclined to think the only relief I have ever gotten from #gabapentin poison has been coming out of gabapentin withdrawal every morning. A fix.	FAVOR
943846388537921536	3	I haven't been too bad so far. Whenever I realize it's happening, I take 200 mg of #gabapentin poison. Although I was planning to take only 600 mg yesterday, I think I ended up taking 800. Still, I had taken 2400 every day for months prior to yesterday.	FAVOR
943829900536008706	3	I've read or heard #Lyrica withdrawal is worse than #gabapentin #withdrawal. Is #Cymbalta in that group, too? I figure it must be, since they pushed it on me.	AGAINST
943817842356637696	3	I think I'm learning this morning that I have #withdrawn from #gabapentin almost every day for the last year. Sensations I thought were the beginning of withdrawal were actually sensations you feel well into withdrawal. But no spasticity the last 24 hours, thanks to #kratom.	AGAINST
943797843961229312	3	#Gabapentin and #pregabalin may become controlled drugs. Our newsletter summarises how we got to where we are with links to videos and articles. The #consultation is open until 22 January 2018 and there is still time to respond http://bit.ly/2p0oCyg pic.twitter.com/hxAocy2xo1	AGAINST
943668961584885760	3	Over medicated reason for the 12 falls incl #Gabapentin the worst culprit. They (used to) give 2 much or 2 little. Now NONE. Find a dayum happy medium which I'm fortunate to now have. I actually now feel guilty 4 getting meds when so many don't! Kinda sorta like #Survivor #guilt.	AGAINST
943606192710082560	3	Second daily #gabapentin dose (of 3) not necessary. I'll take what's normally my third dose in a couple hours, but only half my normal dose, in hopes of making it all night without #withdrawal or #spasticity. Will have taken less than 1/3 my usual gabapentin dosage today. #kratom	FAVOR
943546061280501761	3	I've read (from drug users) that #gabapentin withdrawal is five times worse than heroin withdrawal. I've experienced gabapentin withdrawal. I've never used heroin.	AGAINST
943545485897453570	3	Reading this literally in the waiting room of my physical therapist! Ha. #gabapentin	FAVOR
943502304010960897	3	Since I'm definitely feeling that itch of #gabapentin poison withdrawal begin, I went ahead and took a tiny amount of gabapentin poison. At 10:20. Just 200 mg. My normal 8:00 AM dose is 800 mg. If I can get that poison out of me, that might be a big win. Potentially life-saving.	AGAINST
943500002005016577	3	I still have not taken #gabapentin today. Hopefully I can go at least a few more hours, until withdrawal begins. I think I am beginning to withdraw (itch). #Kratom seems to help with #spasticity. Here's a little useful info about spasticity.https://www.youtube.com/watch?v=v8cTYMUWocA …	AGAINST
943484978163322880	3	Due to huge amounts of #Pregabalin I'm taking for #backpain, #Xmas is disconcertingly less stressful than usual.	FAVOR
943269158774562817	3	Anxiety is the spice of life. #gabapentin	AGAINST
943236818161434624	3	There's a new drug out, #Gralise, which is in the #Gabapentin family, but has a lot less #sideeffects.	AGAINST
942983940259962880	3	I would never use #Gabapentin or #Opiates for pain, #MedicalMarijuana is the best option!	AGAINST
942842227960766465	3	#neurontin causing severe brain decline? I used this med a couple of years ago for 3 months, now I am prescribed again, should I fear gabapentin withdrawal side effects?	AGAINST
942832874386001920	3	Rehab councilor on topic of #Gabapentin & #Pregablin side effects, Dependence & withdrawal message to #Doctors, #Pharmacist #Nursespic.twitter.com/e86QNIqHkn	AGAINST
942421664385699846	3	The shaking you see on occasion in this video (legs) is probably mild #gabapentin #withdrawal. Because as soon as I started taking oxycodone weeks earlier, I started getting gabapentin poison out of my body. You can't stop taking gabapentin cold turkey.	AGAINST
942381336484089857	3	#Oxycodone is good for me not only for the countless amazing things it does for me but also because it allows me to stop taking #gabapentin poison. Which first stops making me weaker, then makes me stronger. Lots of other things. https://www.youtube.com/watch?v=Vdzmrtc2hio …	AGAINST
942253986387722241	3	@OfficialLivePD did he just say he had crushed up #Neurontin? Like, really? Seriously? As someone who has taken that drug for many years previously, I can safely say, that is a stupid, shot in the dark, attempt at concealing what the drug actually is. #LivePD #LivePDNation	AGAINST
942085950842302464	3	It might have to be a #gabapentin kind of night with some #opioids thrown in. Horizontal of course, which also makes it a #Netflix kind of night. Question is, what to watch?	FAVOR
942057248200765440	3	#Gabapentin is highly addictive, without even providing anything positive (unless you're taking it to minimize heroin withdrawal). Gabapentin withdrawal is absolutely miserable. Everything about gabapentin is absolutely miserable.	AGAINST
942054348896522240	3	Check out my new blog post - https://goo.gl/2Tw5tU  - #medicaltrial #chronicpelvicpain #gabapentin #CRPS #painblog	AGAINST
941958535314886656	3	And it's painful! #Neurontin	FAVOR
941834139455463424	3	I had two days with no seizure, but after craving sugar and salt all day I payed for it. I had 2 painful seizures. Uh... I just to took my meds so hopefully it will help. #seizure #gabapentin #cyclobenzaprine #hydrocodone #neuro #neurogist #help	FAVOR
941808840474902528	3	What about #Hydroxyzine / #Vistaril or #Gabapentin / #Neurontin for #anxiety or #panicdisorder ? #anxietymeds #anxietymedication Did it work for you? Side effects?	AGAINST
941744895139516416	3	I've No #Doubt #Gabapentin #causes #falls. My last Hlth #crisis lasted 2yrs (2015-16) + CAUSED by severe #over #medication INCL 3600mg/day of it. I FELL 12x in 14mos; many were BAD ones. Was #never 1 to fall; since #childhood HAD 2b + was alwaz cautious! Only EVER falling ONCE.	FAVOR
941464382059483137	3	What I feel right now probably doesn't compare to the tiny dose of #Suboxone I took recently, either. However, Suboxone caused itchiness. Not unlike #gabapentin #withdrawal, though nowhere near as severe.	AGAINST
941401103308132353	3	Under influence of cold remedy put patient on 5 week reducing #morphine schedule.NOT happy reassured will have a go at his #pregabalin next. Coz its X-mas gave 200 paracetamol tablets!Await what GP does next week when it WILL KICK-OFF #OpioidCrisis #gppharmacists #falala	FAVOR
941323839799250944	3	When you're already dangerously weak, then you're made weaker, that's not good. It causes significant pain, too. Thanks to #gabapentin, my life is in danger every time I move. Which hurts.	AGAINST
941316178877837312	3	Here's what I feel like #gabapentin does (big picture): It turns off the nervous system. Which I'm pretty sure includes the brain. Makes me weak. That's not a side effect. That's what it does. In addition to every known side effect. Consequently, every move I make could kill me.	FAVOR
941285136145973248	3	#Neurontin does not kill pain. Or even slap it.	AGAINST
941097926268542977	3	#Gabapentin Dosing for #Neuropathic Painhttp://ow.ly/etPt30h4Mog	AGAINST
941004845993127936	3	NEW VIDEO! Vlogmas Day 13! I thought i was just going to pass out all day today. lmfao #Gabapentin #Neurontin http://youtu.be/yT8VNu-Ofes?a	FAVOR
940786738951262212	3	#Neurontin and #Lyrica: Side Effects of Pfizer’s Most #Dangerous #Painkillershttp://www.healthy-holistic-living.com/lyrica-neurontin-side-effects.html …	AGAINST
940689260658774022	3	Looking for #gabapentin #neurontin tweets? See also Gabapentin Neurontin no hashtag	AGAINST
940654518135640064	3	#How to #dose #gabapentin #Dating #direct #sign #in CLICK HERE http://bit.ly/2iLYkuh	FAVOR
940596109734567937	3	Is it me or is #gabapentin being over prescribed in spinal patients?	AGAINST
940086804534849537	3	Neurontin: Men's Health Dysfunctions - #Neurontin help depression => http://maledysfunctions.com/l/d17/igz	FAVOR
939949544699293696	3	Pain to my knees! Back in spasm. . Locked and can't walk twenty feet. May the tablets work!. #gabapentin #naproxen #zapain	AGAINST
939799368562917376	3	"Yes, exactly, Gabapoison and LyriKILL, too! Their studies for both did NoT include any part of what #severe #damage both #Neurontin aka #Gabapentin + #Lyrica do to our brain. Great job #fda! Keep ""pushing"" these + othr poisonous drugs on us $$, yes pun intended. #ChronicPainKills"	AGAINST
939651466163351552	3	I think I took #gabapentin twice tonight. I don't know because I take gabapentin.	FAVOR
939624060396474369	3	When I saw that you had retweeted this, I didn't realize it was something I said. I thought it was a response to something I said about gabapentin earlier. Which would go along with my #gabapentin #withdrawal experience.	FAVOR
939623214367457280	3	Please read if you have older parents! At one point my mom was a zombie due to #overprescribing & the worst was #gabapentin, which she was prescribed for an off-label use & but because the withdrawal side-effects are so bad she had to keep taking. https://www.washingtonpost.com/national/health-science/the-other-big-drug-problem-older-people-taking-too-many-pills/2017/12/08/3cea5ca2-c30a-11e7-afe9-4f60b5a6c4a0_story.html …	AGAINST
939622853288144896	3	Please read if you have older parents! At one point my mom was a zombie due to #overprescribing & the worst was #gabapentin, which she was prescribed for an off-label use & but because the withdrawal side-effects are so bad she had to keep taking. https://www.washingtonpost.com/national/health-science/the-other-big-drug-problem-older-people-taking-too-many-pills/2017/12/08/3cea5ca2-c30a-11e7-afe9-4f60b5a6c4a0_story.html …	AGAINST
939555492594114560	3	Fifteen-year-old Maiya was debilitated by #CRPS and the effects of prescribed #Gabapentin. Her mother discovered #Calmare on the @RSDSA website and changed the course of her treatment strategy. https://youtu.be/mFPAmg1acj0 #PediatricNeuropathy #TeenCRPS	AGAINST
939541161689182208	3	My 'hairy' experiences of being prescribed Pregabalin (Lyrica) for fibromyalgia! And I wish that wasn't literal, but... https://buff.ly/2AMlASv #spoonie #chronicillness #pregabalin #Lyrica #chronicpain #fibromyalgia #fibro #chroniclife #CFS #ME #PWME @FibroBloggerspic.twitter.com/YMyCCghxVX	AGAINST
939519863659401216	3	Instead of helping me, the Ohio State University nuthouse pushed #gabapentin poison on me while I was locked up there for two weeks a year ago. Never said a word about all the fucking horrible shit though it would do to me.	AGAINST
939182594717110272	3	What plant does #gabapentin come from? #OpioidCrisis #OpioidHysteria	AGAINST
938878344484945920	3	"I'm very sorry! It's SO #wrong. No Dr or Pharmacist EVER ""advised me"" of long term or ANY #dangers f. #Gabapentin/ #Neurontin or the ""general adverse effects""v, which I def had. I took it 9 yrs straight; highest dose; then again for 2+ yrs, same dose. I will #NeverAgain take it."	AGAINST
938868694452551680	3	Yes! I Read #Gabapentin nxt drug 2b added2 ua. Ppl w. #drug #addiction #disease have #abused it 4 yrs! Hindsight made me aware how overall #SICK it made me! Am convinced; since off; many times ovr many yrs when taking caused me2 wake-up totally mentally paralyzed.Not since off.	AGAINST
938828395667951616	3	#Gabapentin poison for one.	FAVOR
938632732414038017	3	My #hba1c has been a steady 51 for the last few yrs docs put me on #gabapentin for pain blood sugars are now 52, so will gladly give me meds that can affect blood sugar levels but not morphine which works #confused	AGAINST
938610474291204097	3	read WHAT research? :( #gabapentin	AGAINST
938526313308196865	3	Wish I could share some info about #gabapentin #withdrawal, but I barely remember anything that happened while I withdrew. I just remember itching like crazy on my arms/torso. At the time I didn't know what was happening. They don't tell you about that when they push it on you.	AGAINST
938447538419568640	3	I know that everything in the world is beyond appalling right now, but I'm about to supplement my pain relief with pregabalin - can anybody tell me anything about how it feels, etc please? In case the world doesn't end and I'm on it for a bit. #pregabalin	AGAINST
938393007618953221	3	#gabapentin has always been a issue so!! https://twitter.com/wvgazettemail/status/938392594555506688 …	AGAINST
938296930534412289	3	Just woke up again not knowing when the hell it was. Didn't feel like sleep, and now I'll probably be up all night. Thanks #gabapentin.	FAVOR
938169902820741122	3	I am a slave to #gabapentin. Until it finally kills me. Which I worry is about to happen.	AGAINST
938069046934884353	3	#Gabapentin has been such a good replacement for #Xanax for my anxiety disorder. Less effective for panic attacks but better for regular use so I only have to take Xanax when I really need it	AGAINST
937940373460213760	3	My 'hairy' experiences of being prescribed Pregabalin (Lyrica) for fibromyalgia! And I wish that wasn't literal, but... https://buff.ly/2iPXsZ1 #spoonie #chronicillness #pregabalin #Lyrica #chronicpain #fibromyalgia #fibro #chroniclife #CFS #ME #PWME @FibroBloggerspic.twitter.com/Y4VCtxbOQO	AGAINST
937895382717227008	3	On #Gabapentin #opioid one to two a day for pain. All because #Maryland won’t legalize #marijuana. Smh #chronicpain TIRED OF #suffering #ganja #DMV	FAVOR
937890047885393921	3	Don't forget CBD's! CBD's are characterized by their ability to act on the cannabinoid receptors that are part of our endocannabinoid system - Natural! Don't give the Pharma's too much control. They're the worst drug pushers! $$$$$$ #Gabapentin	FAVOR
937856046420414464	3	Just woke up after what felt like many hours of sleep. Didn't know what day it is or what's going on, if I had just slept a full night. Turns out I had been asleep for like an hour. Thanks, #gabapentin poison.	FAVOR
937801034658996230	3	Drug Abuse includes taking extra #pregabalin #Lyrica and then not having enough for the whole month!! I know it's not the same as	AGAINST
937774326203346945	3	Besides the overpriced HCV drugs, it's hard to accept #Pregabalin there. Especially when one compares the complexity of development, plus the abuse problems #GAD #drugs	AGAINST
937764500861865987	3	WITH #OPIOIDS I CAN... not have to take #gabapentin poison https://www.youtube.com/watch?v=PUy198Zu500 …	FAVOR
937699873423466497	3	I ended up in hospital with hallucinations, increased anxiety, coughing, fevers and I couldn't walk. Ruled it down to a viral infection. Perfectly fine before I started #gabapentin	FAVOR
937672969475821568	3	"""Withdrawal from alcohol could be an ugly affair as it creates a wide range of nasty side effects, which..."" https://goo.gl/G8NLLr #Gabapentin #Alcohol #Important #symptoms #Drugpic.twitter.com/tMF3zwGUoT"	FAVOR
937409050106613761	3	If you can read a list of #gabapentin side effects, you can understand why I call it gabapentin poison. I get every side effect. It's poison. It does nothing good. It makes me weak, which makes everything even more dangerous for me. Oxycodone, OTOH, makes me strong.	AGAINST
937264064203550720	3	@MHRAdevices @MHRAgovuk #mesh @wgcs_health @Jeremy_Hunt it’s quite simple. Suspend Mesh, retrospective audit, public inquiry. #meshlife isn’t fun, chronic pain 24/7, dyspareunia, lots of pain medication which itself isn’t good long term. #codeine #gabapentin #meshawarenesswaleshttps://twitter.com/mblacey/status/936897933701652480 …	AGAINST
937230936516722689	3	My 'hairy' experiences of being prescribed Pregabalin (Lyrica) for fibromyalgia! And I wish that wasn't literal, but... https://buff.ly/2iFDorV #spoonie #chronicillness #pregabalin #Lyrica #chronicpain #fibromyalgia #fibro #chroniclife #CFS #ME #PWME @FibroBloggerspic.twitter.com/Ma2fW1MmXn	AGAINST
937124873687699461	3	Thanks to #gabapentin poison, I have had to use my medical alert necklace many times in the last year. Have also been injured several times. I've been lucky.	FAVOR
937124088061054976	3	Consequently I've had to take #gabapentin poison for most of the last year, because it kinda relieves #MS #spasticity. At a huge cost. It has made me so weak and stupid, every move I make could get me killed. If I don't get #oxycodone soon, I'm gone.	AGAINST
936883115682709506	3	"""Nabiximols were also found to be “probably effective” for treating pain, with an effect that was only slightly weaker than gabapentin, a drug used to treat neuropathic pain, such as that of MS."" There's No Comparison between dangerous to health #Gabapentin & lifesaving #cannabis"	AGAINST
936657757570326528	3	Today is just day #2 so it’s still in trial...but I’ve managed to go down to 3 doses instead of 4 doses of #gabapentin down from 800mg to 600mg. #nervepain #postconcussion #nevergiveup #noteasy #keepfighting	FAVOR
936640109247639553	3	#Neurontin: Propranolol HCl: Generic Inderal - Does Gabapentin Use Heart Problems at http://propranololhcl.org/l/d17/ppb	AGAINST
936601568669028353	3	#Gabapentin is a narcotic & is used for nerve pain. It is not scheduled as a controlled substance, however when tracked, the number of scripts written is alarming. Many patients say they are now dependent/addicted #addiction #narcotic #BurlON #Oakvillehttps://www.statnews.com/2017/07/06/gabapentin-opioid-abuse/ …	AGAINST
936599505457336320	3	Only thing that has changed in those six months or so is that I was on #oxycodone then and I'm not now. Plus I am doped out and weakened by #gabapentin poison now.	AGAINST
936508557431857152	3	Neurontin: Antibiotic Cephalexin: Generic Keflex - Do You Want #Gabapentin Powder at http://cephalexintabs.com/l/n17/srs	AGAINST
936337572409761792	3	#Lycria made feel my legs jelly and I wanted to collapse. Ha #gabapentin day 5 I'm back to the doctors with a nasty cough and I'm wheezing its likes I'm sick but I'm not. Anyone else experience this in gabapentin	AGAINST
936274238297669632	3	DO NOT take this drug. Look to the internet and @Gabapentin_Awar . I'm on my 5th month of detox and withdrawal from this drug. It's dangerous, it's addicting and it should be stopped. #Pfizer #Gabapentin	AGAINST
936085088831492096	3	So... it's going to take a loooong while before my teeth are fixed. Meanwhile, increased #gabapentin doing a good... http://fb.me/Zs2yTVJS	AGAINST
936054422177763328	3	"@US_FDA you have no problem killing people with #gabapentin. Your ""fda"" approved poison. But you want to ban #kratom when you know its safe and effective. #keepkratomlegal #kratomsavesliveshttps://twitter.com/RITAFIGHTSCRPS/status/934257562689474561 …"	FAVOR
936005911461556224	3	My cough has got worse why #gabapentin	AGAINST
935901133028999168	3	So 300mg of #gabapentin and #citalopram doesn't go well me	AGAINST
935834474255859713	3	#Gabapentin cough and headache since starting it	AGAINST
935807188731297794	3	´05 After near dying in terrific #Pain w´ 1 finger of right hand, requested, from #MHRA raw data on #Gabapentin & #Pregabalin... sent 3 pages of ´wonderful stuff´! Took a few years before receiving 8 much more interesting pages from @EMA_News & from @unimelb in 2009 & 28June2012	FAVOR
935481076272762880	3	It’s been a long night, I managed to wash my hair so that’s something, I’m back on #pregabalin I have tried to quit them so many times, is there an alternative? #gabapentin don’t suit me #Fibromyalgia #fibro #ChronicPain #chronicillness #spoonie	FAVOR
935395588715061248	3	Monsoon- A season of #bed #bugs and many more insects http://bit.ly/2tGtKIS  does #gabapentin get you high	FAVOR
935308526674759687	3	Gabapentin: The Good, the Bad and the Ugly http://ow.ly/3vDa30gR2FF #Gabapentin #Fibromyalgia	FAVOR
935230343778656257	3	It's been a few #bad #mentalhealthdays. I #need to #stop #dreaming of #suicide. Three #broken #hours, this is my #nosleep 'til #positivity #face. #MentalHealthAwareness #sicknotweak #fibromyalgia #gabapentin #love #life #positive #vibespic.twitter.com/ERTEaIpPwv	AGAINST
935200314067742720	3	#neurontin: Ciprofloxacin Antibiotic: Generic Cipro - How to get high on neurontin at http://ciprofloxacinantibiotic.net/l/n17/upx	NONE
935188083368132608	3	#Lyrica #pregabalin any experiences of weaning off it, feel like I get more symptoms taking it #fibromyalgia #fibro #neuropathy	FAVOR
935007654769864704	3	#polyneuropathy - imipramine #antidepressant weak effect and #pregabalin not really despite blood levels. http://painmuse.org/?p=6201	FAVOR
934921898777079810	3	Why can't I remember what I did yesterday #Pregabalin #lyrica #bpd #bipolar2 #Schizophrenic #mentalhealth #memoryloss	AGAINST
934892137883115520	3	#Neurontin is what my Dr. Rx when I asked for my usual Tylenol-3 for head injury / chronic pain! I hate EEUU LET ME OUT OF HERE!! pic.twitter.com/fn0uRheApq	FAVOR
934713456586051584	3	...do a quick search to see how many people died just last year from using #Gabapentin & #Lyrica... & what side-effect Risks are.	AGAINST
934713001860648960	3	"Some #Huisarts say it because #Gabapentin & #Lyrica are automatically paid for by #Dutch #Health Insurances whereas prescribed #cannabinoids are, ""not #legal"", so won't pay. But most huisarts say #cannabis causes too many mental health problems, is too expensive, & ineffective. !"	AGAINST
934711005271207937	3	@vocnederland @StPGMCG Now I find #Netherlands #patients with serious conditions being taken off prescribed medical #cannabis, as doing well on it for years, & being changed to #Gabapentin & #Lyrica, as I was in 2003 & in May 2005 near died from same prescribed AntiEpilepsy drugs	FAVOR
934523862842269696	3	This #gabapentin is helping my pain but gosh it’s making very sleep #chronicpain #pancreatitits #nervepainpic.twitter.com/M0Iup1p0AP	FAVOR
933874097725038592	3	#Meaning of #gabapentin #Free #websites #you #can #get #free #xbox #360 #games CLICK HERE http://bit.ly/2iHirJU	AGAINST
933788082926706690	3	Lets abuse #Pregabalin #lyrica once again and see if Mr. Stranger will come out or not? #bipolar2 #BPD #PTSD #schizophrenic #mentalhealth	AGAINST
933664050621370368	3	#Lyrica is one tradename of #Pregabalin Here is some info which maybe of help Seeking medical advise is reccomended http://www.drugs.ie/downloadDocs/2017/Pregabalin%20FactSheet%20Revision%20-%204.pdf …	FAVOR
933571999661559808	3	#Lyrica 200mg #Pregabalin tablets is an effective medication that helps patients with the treatment of #neuropathy or nerve pain http://bit.ly/2mUURy3 pic.twitter.com/JxR0Ltfu23	FAVOR
933438432927346688	3	https://www.facebook.com/markmusheribsen/videos/10213944768588712/?notif_id=1511383150363659&notif_t=live_video … #MarkIbsenMD #opioidcrisis #opioids #chronicpain #pain #ChronicPain #painful #Gabapentin for #withdrawal #clonidine for stable #cardiovascular system may get #dizzy #phenergan for #nausea #MMJ #CannabisCommunity #cannabis #poppyseed #tea #OurPain #MD	FAVOR
933438130690015232	3	https://www.facebook.com/markmusheribsen/videos/10213944768588712/?notif_id=1511383150363659&notif_t=live_video … #MarkIbsenMD #opioidcrisis #opioids #chronicpain #pain #ChronicPain #painful #Gabapentin for #withdrawal #clonidine for stable #cardiovascular system may get #dizzy #phenergan for #nausea #MMJ #CannabisCommunity #cannabis #poppyseed #tea #OurPain #MD	FAVOR
933418255171145729	3	Good rule of thumb from @DrDavidHealy : “You can get hooked on any drug that affects the brain.” #Lyrica #Gabapentin http://www.dailymail.co.uk/health/article-5102355/Crippling-toll-new-valium-ruining-lives-MILLIONS.html …	AGAINST
933377070943498240	3	"My depression continued to get worse, but I never connected it to Gabapentin. I was put on more meds to ""lift"" my depression and suicidal thoughts. By May 2017 I was plotting my death. I believe I was close to completing suicide when I started titrating off the meds. #Gabapentin"	AGAINST
933090587766431746	3	Does anyone know if #pregabalin effects your weight ?? #bipolar #anxietyproblems	AGAINST
933086802403057666	3	Um. yeah. We know #gabapentin is addictive Also note-- #addiction will be out there. Availability and access help determine 'to what?'https://twitter.com/ATForum/status/933069221550002176 …	AGAINST
933004169140510720	3	This is what I'm talking about! Gabapentin is lethal! #Gabapentin #Evil It's taken me almost 4 mos of withdrawal, pain, sleeplessness, stress. We must stop Pharmaceutical Pushers!https://twitter.com/Gabapentin_Awar/status/932865948553568256 …	AGAINST
932982890165690370	3	I trusted my GP . @DailyMailUK has printed the most worthwhile story I’ve read . My GP should never have given me #Gabapentin due to it not being licensed to treat pain for fibromyalgia and lower back pain due to nerve damage . Please read . pic.twitter.com/dJdcI0wTOh	FAVOR
932643722088648704	3	I've had constant tinnitus in left ear for 4 years. Only second day of #Gabapentin yesterday , heard it in right too. However for first time in memory I woke up feeling fitter than I went to bed. #optimistic	AGAINST
932362452930412544	3	This morning at the annual meeting of the @ABCTNOW lab member @Ldiazmataix has presented data on the effects of #Gabapentin and #Pregabalin in #PavlovianThreatConditioning Work funded by @BBRFoundationpic.twitter.com/RY8Adftn87	AGAINST
932209115367079936	3	Look what I found on the pavement when running in Plymouth this morning -diversion or appropriate use? #pregabalin pic.twitter.com/ShV9GCDtmb	AGAINST
931403791584452608	3	My #broken #heel is #healed, and my #pinchedsciatic too, I feel my #TMJ & #Fibromyalgia #worsening. #Temperature? #gabapentin #cloveoil #help	FAVOR
931177772902264833	3	I wonder if these last two #shooters (Tehama and Sutherland Spr) were taking #gabapentin? That shit gave me bouts of extreme violent anger, made worse by regular (moderate even) alcohol use.	FAVOR
931028468489510912	3	I guess the best way to deal with this whole memory loss stuff is leaving notes and reminders for every up coming day in advance. #Pregabalin #bipolar2 #bpd #mentalhealth #schizophrenic #lyrica #medicines	FAVOR
930890954126618629	3	Dr Terri Huynh @christianacare evaluates single-dose #gabapentin for MIS hysterectomy. No effect alone, but the #ERAS bundle has been shown to satisfy patients & decrease #narcotic use. #AAGL2017pic.twitter.com/PKpvZYrtTL	FAVOR
930879394071109633	3	Sooo much interesting #pharmacy news on the go at the moment. This one on impact reclassifying #pregabalin & #gabapentin as controlled drugs will have on community pharmacy https://www.chemistanddruggist.co.uk/news/pregabalin-becoming-class-c-may-cost-community-pharmacies …pic.twitter.com/cSOsOclVA9	AGAINST
930746213988696064	3	#Pregabalin on the other hand... @NEWDevonCCG @openprescribingpic.twitter.com/yPHr4qqrEJ	AGAINST
930744438699147265	3	Cautionary measures that one follows with Lyrica medication are making the safe distance from the booze of alcohol, tobacco smoke. Guard yourself against getting any injury and do not drive the vehicle or handle machinery after.... https://goo.gl/kk5TEz #pregabalin #Epilepsypic.twitter.com/8igv5hzQrg	AGAINST
930561662632857600	3	Rivas: no opioid was effective for pain relief for all participants, for many, no opioid was effective. #gabapentin was not effective for anyone. Key message: pain management is highly complex for people using #OST, need for individualised approach #apsad	FAVOR
930498871473688576	3	Important consultation! have your say! #reclassification #pregablin #gabapentin https://www.gov.uk/government/consultations/pregabalin-and-gabapentin-proposal-to-schedule-under-the-misuse-of-drugs-regulations-2001 …	FAVOR
930449999686750209	3	#Neurontin & #Lyrica are a #Death Sentence for New EBrain Synapses: The Saga Continue #health #nowyouknow http://medicalhealthnews.info/neurontin-lyrica-death-sentence-new-brain-synapses-saga-continue/ … via @	AGAINST
930435342217416704	3	There's been a switch from option 1 to option 2 as the preferred option today #gabapentin #pregabalin Thoughts on why the move away from safe custody option? https://twitter.com/digitalphamcist/status/930363046647795712 …	AGAINST
930432893930868737	3	Definitely an important one. We'll be responding. #Pregabalin and #Gabapentin https://twitter.com/DigitalPhamcist/status/930360664492793856 …	AGAINST
930420611633033217	3	Absolutely! Already rewriting lectures (for next week, so very timely) Dai, I'm quite giddy with all of this! #DispensingErrors #Pregabalin	FAVOR
930363046647795712	3	The @ukhomeoffice consultation on #pregabalin #gabapentin There are 3 options https://www.gov.uk/government/consultations/pregabalin-and-gabapentin-proposal-to-schedule-under-the-misuse-of-drugs-regulations-2001 … Implications for prescribing (inc @EPSnhs), storage and supply @rpharms @NHSEngland @NHSDigital @NPA1921 @BPSA @PSNCNews	AGAINST
930360664492793856	3	This is an important consultation on #pregabalin and #gabapentin Schedule 3 handwriting and safeguarding ? https://www.gov.uk/government/consultations/pregabalin-and-gabapentin-proposal-to-schedule-under-the-misuse-of-drugs-regulations-2001 …pic.twitter.com/sqTTSixDOD	FAVOR
930197157541531648	3	My #gabapentin prescription was stolen. Can someone please help?!!! I have cash	AGAINST
930167943849218048	3	Consultation on scheduling of #gabapentin and #pregabalin under Misuse of Drugs Regulations https://www.gov.uk/government/consultations/pregabalin-and-gabapentin-proposal-to-schedule-under-the-misuse-of-drugs-regulations-2001 …	FAVOR
930167943652093953	3	Consultation on scheduling of #gabapentin and #pregabalin under Misuse of Drugs Regulations https://www.gov.uk/government/consultations/pregabalin-and-gabapentin-proposal-to-schedule-under-the-misuse-of-drugs-regulations-2001 …	FAVOR
930137091836661760	3	#pregabalin & #gabapentin #reclassification consultation Thanks @Karen_Pitchford #ACMD pref is Class C Sched 3 @emma_davies50 #gabapentinoidshttps://twitter.com/Karen_Pitchford/status/930135074628128768 …	FAVOR
929677536967131136	3	Lastly, all meds for severe pain have risks. Taking away informed choices (eg. #Gabapentin #opioids) encourages us to become #suicide statistics. Feeling unworthy or burdensome does also. #sharemypain #chronicpain #CRPS #painkills	FAVOR
929458291842969600	3	Meanwhile, I’m thrown medication after medication (latest one they want me to start is #Gabapentin) without knowing the cause of any of my symptoms. Drugs prescribed to mask symptoms but not to find ‘cause’ which, as I said, changes all the time. Can’t live like this.	AGAINST
929423945371185152	3	#Pregabalin, but not #duloxetine, was shown to improve pain and function scores in patients w/ hand #osteoarthritishttp://bit.ly/2hk1qbc	AGAINST
929411554528890882	3	Now they're thinking about making my #Gabapentin a controlled substance as well? Gotta be kidding me.	FAVOR
929039703122350080	3	Meta-analyses support #pregabalin for #postop pain, but your research doesn't agree - what to do?https://goo.gl/xncYok #painmanagement #anesthesia	FAVOR
928994380614074369	3	I love my #PPMS. I really like #dropfoot meaning I can trip on a flat floor. The #neuropathic pain never really hurts but it never stops either. #amitriptyline and #gabapentin help.	FAVOR
